1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,18,19
4046,Padartha vigyan,4046,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4047,Padartha vigyan,4047,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4048,Padartha vigyan,4048,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4049,Padartha vigyan,4049,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4050,Padartha vigyan,4050,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4051,Padartha vigyan,4051,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4052,Padartha vigyan,4052,Arun Bhatkar,Padartha vigyan,240,Rajani Publication,436,Nagpur,CR2884,1/22/2013,11,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4053,Charak Samhita,4053,Shri Chakrapani,Charak Samhita,500,chuakhambasurbharti prakashn,738,Nagpur,CR2884,1/22/2013,26,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4054,Charak Samhita,4054,Shri Chakrapani,Charak Samhita,500,chuakhambasurbharti prakashn,738,Nagpur,CR2884,1/22/2013,26,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4055,Hand book of ophthalmology,4055,B. M. Chaterjee,Hand book of ophthalmology,245,CBS pubiishers ,451,Nagpur,CR2884,1/22/2013,10,CR2884,1/22/2013,STUDENT,Available,Shalakaytantra,English,
4056,Human Anatomy -1,4056,B.D. Chaurasias,Human Anatomy -1,419,CBS pubiishers,296,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4057,Human Anatomy -1,4057,B.D. Chaurasias,Human Anatomy -1,419,CBS pubiishers,296,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4058,Human Anatomy -2,4058,B.D. Chaurasias,Human Anatomy -2,519,CBS pubiishers,466,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4059,Human Anatomy -2,4059,B.D. Chaurasias,Human Anatomy -2,519,CBS pubiishers,466,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4060,Human Anatomy -3,4060,B.D. Chaurasias,Human Anatomy -3,519,CBS pubiishers,466,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4061,Human Anatomy -3,4061,B.D. Chaurasias,Human Anatomy -3,519,CBS pubiishers,474,Nagpur,CR2884,1/22/2013,1,CR2884,1/22/2013,STUDENT,Available,Sharir Rachana,English,
4062,A concise text book of surgery ,4062,S. Das,A concise text book of surgery ,850,S. Das,1358,Nagpur,CR2884,1/22/2013,22,CR2884,1/22/2013,STUDENT,Available,shalyatantra,English,
4063,A concise text book of surgery ,4063,S. Das,A concise text book of surgery ,850,S. Das,1358,Nagpur,CR2884,1/22/2013,22,CR2884,1/22/2013,STUDENT,Available,shalyatantra,English,
4064,A Manual on clinical surgery ,4064,S. Das,A Manual on clinical surgery ,616,S. Das,650,Nagpur,CR2884,1/22/2013,22,CR2884,1/22/2013,STUDENT,Available,shalyatantra,English,
4065,A Manual on clinical surgery ,4065,S. Das,A Manual on clinical surgery ,616,S. Das,650,Nagpur,CR2884,1/22/2013,22,CR2884,1/22/2013,STUDENT,Available,shalyatantra,English,
4066,Principles & practice of Medicine ,4066,Stuart H. Ralston ,Principles & practice of Medicine ,2235,ELSEVIER,1360,Nagpur,CR2884,1/22/2013,2,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,English,
4067,Ayurvediya  Hitopadesh,4067,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4068,Ayurvediya  Hitopadesh,4068,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4069,Ayurvediya  Hitopadesh,4069,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4070,Ayurvediya  Hitopadesh,4070,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4071,Ayurvediya  Hitopadesh,4071,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4072,Ayurvediya  Hitopadesh,4072,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4073,Ayurvediya  Hitopadesh,4073,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4074,Ayurvediya  Hitopadesh,4074,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4075,Ayurvediya  Hitopadesh,4075,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4076,Ayurvediya  Hitopadesh,4076,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4077,Ayurvediya  Hitopadesh,4077,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4078,Ayurvediya  Hitopadesh,4078,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4079,Ayurvediya  Hitopadesh,4079,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4080,Ayurvediya  Hitopadesh,4080,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4081,Ayurvediya  Hitopadesh,4081,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4082,Ayurvediya  Hitopadesh,4082,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4083,Ayurvediya  Hitopadesh,4083,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4084,Ayurvediya  Hitopadesh,4084,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4085,Ayurvediya  Hitopadesh,4085,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4086,Ayurvediya  Hitopadesh,4086,Ranjitray Desai,Ayurvediya  Hitopadesh,75,Baidyanath ayurved bhavan lmt,292,Nagpur,CR2884,1/22/2013,14,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4087,Ayurvediya Kriya-Sharir,4087,Ranjitray Desai,Ayurvediya Kriya-Sharir,180,Baidyanath ayurved bhavan lmt,959,Nagpur,CR2884,1/22/2013,12,CR2884,1/22/2013,STUDENT,Available,Kriya Sharir,marathi,
4088,Ayurvediya Kriya-Sharir,4088,Ranjitray Desai,Ayurvediya Kriya-Sharir,180,Baidyanath ayurved bhavan lmt,959,Nagpur,CR2884,1/22/2013,12,CR2884,1/22/2013,STUDENT,Available,Kriya Sharir,marathi,
4089,Ayurvediya Kriya-Sharir,4089,Ranjitray Desai,Ayurvediya Kriya-Sharir,180,Baidyanath ayurved bhavan lmt,959,Nagpur,CR2884,1/22/2013,12,CR2884,1/22/2013,STUDENT,Available,Kriya Sharir,marathi,
4090,Ayurvediya Kriya-Sharir,4090,Ranjitray Desai,Ayurvediya Kriya-Sharir,180,Baidyanath ayurved bhavan lmt,959,Nagpur,CR2884,1/22/2013,12,CR2884,1/22/2013,STUDENT,Available,Kriya Sharir,marathi,
4091,Ayurvediya Kriya-Sharir,4091,Ranjitray Desai,Ayurvediya Kriya-Sharir,180,Baidyanath ayurved bhavan lmt,959,Nagpur,CR2884,1/22/2013,12,CR2884,1/22/2013,STUDENT,Available,Kriya Sharir,marathi,
4092,Rognidan -2,4092,Mayur Deshmukh,Rognidan -2,330,godavari publishers,504,Nagpur,CR2884,1/22/2013,20,CR2884,1/22/2013,STUDENT,Available,Rognidan,marathi,
4093,Rognidan -2,4093,Mayur Deshmukh,Rognidan -2,330,godavari publishers,504,Nagpur,CR2884,1/22/2013,20,CR2884,1/22/2013,STUDENT,Available,Rognidan,marathi,
4094,Rognidan -2,4094,Mayur Deshmukh,Rognidan -2,330,godavari publishers,504,Nagpur,CR2884,1/22/2013,20,CR2884,1/22/2013,STUDENT,Available,Rognidan,marathi,
4095,Rognidan -2,4095,Mayur Deshmukh,Rognidan -2,330,godavari publishers,504,Nagpur,CR2884,1/22/2013,20,CR2884,1/22/2013,STUDENT,Available,Rognidan,marathi,
4096,Rognidan -2,4096,Mayur Deshmukh,Rognidan -2,330,godavari publishers,504,Nagpur,CR2884,1/22/2013,20,CR2884,1/22/2013,STUDENT,Available,Rognidan,marathi,
4097,Shabdakalpadrum-1,4097,,Shabdakalpadrum-1,,Chaukhamba prakashan,565,Nagpur,CR2884,1/22/2013,36,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4098,Shabdakalpadrum-2,4098,,Shabdakalpadrum-2,,Chaukhamba prakashan,565,Nagpur,CR2884,1/22/2013,36,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4099,Shabdakalpadrum-3,4099,,Shabdakalpadrum-3,,Chaukhamba prakashan,565,Nagpur,CR2884,1/22/2013,36,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4100,Shabdakalpadrum-4,4100,,Shabdakalpadrum-4,,Chaukhamba prakashan,565,Nagpur,CR2884,1/22/2013,36,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4101,Shabdakalpadrum-5,4101,,Shabdakalpadrum-5,,Chaukhamba prakashan,565,Nagpur,CR2884,1/22/2013,36,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4102,Diseases of E.N.T.,4102,P.L.Dhingra,Diseases of E.N.T.,825,ELSEVIER,486,Nagpur,CR2884,1/22/2013,10,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,English,
4103,Textbook Of Gynaecology,4103,D.C.Dutta,Textbook Of Gynaecology,750,New central book agency,556,Nagpur,CR2884,1/22/2013,7,CR2884,1/22/2013,STUDENT,Available,Streerog,English,
4104,Textbook Of Obstetrics,4104,D.C.Dutta,Textbook Of Obstetrics,750,New central book agency,688,Nagpur,CR2884,1/22/2013,7,CR2884,1/22/2013,STUDENT,Available,Prasutitantra,English,
4105,Praudh-Rachananuvadkaumudi,4105,Kapildev Dvivedi,Praudh-Rachananuvadkaumudi,160,Vishvavidyalaya Prakashan,440,Nagpur,CR2884,1/22/2013,15,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4106,Praudh-Rachananuvadkaumudi,4106,Kapildev Dvivedi,Praudh-Rachananuvadkaumudi,160,Vishvavidyalaya Prakashan,440,Nagpur,CR2884,1/22/2013,15,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,Sanskrit,
4107,Acqupressure,4107,Dhiren Gala,Acqupressure,55,Navneet Publication,135,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Panchakarma,English,
4108,Acqupressure,4108,Dhiren Gala,Acqupressure,55,Navneet Publication,135,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Panchakarma,English,
4109,Acqupressure,4109,Dhiren Gala,Acqupressure,55,Navneet Publication,135,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Panchakarma,English,
4110,Acqupressure,4110,Dhiren Gala,Acqupressure,55,Navneet Publication,135,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Panchakarma,English,
4111,Acqupressure,4111,Dhiren Gala,Acqupressure,55,Navneet Publication,135,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4112,Hridayrog Tala V Dirghayushi Bana,4112,Dhiren Gala,Hridayrog Tala V Dirghayushi Bana,55,Navneet Publication,144,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4113,Hridayrog Tala V Dirghayushi Bana,4113,Dhiren Gala,Hridayrog Tala V Dirghayushi Bana,55,Navneet Publication,144,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4114,Hridayrog Tala V Dirghayushi Bana,4114,Dhiren Gala,Hridayrog Tala V Dirghayushi Bana,55,Navneet Publication,144,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4115,Hridayrog Tala V Dirghayushi Bana,4115,Dhiren Gala,Hridayrog Tala V Dirghayushi Bana,55,Navneet Publication,144,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4116,Hridayrog Tala V Dirghayushi Bana,4116,Dhiren Gala,Hridayrog Tala V Dirghayushi Bana,55,Navneet Publication,144,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4117,Loha Chumbak Chikitsa,4117,Dhiren Gala,Loha Chumbak Chikitsa,50,Navneet Publication,128,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4118,Loha Chumbak Chikitsa,4118,Dhiren Gala,Loha Chumbak Chikitsa,50,Navneet Publication,128,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4119,Loha Chumbak Chikitsa,4119,Dhiren Gala,Loha Chumbak Chikitsa,50,Navneet Publication,128,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4120,Loha Chumbak Chikitsa,4120,Dhiren Gala,Loha Chumbak Chikitsa,50,Navneet Publication,128,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4121,Loha Chumbak Chikitsa,4121,Dhiren Gala,Loha Chumbak Chikitsa,50,Navneet Publication,128,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4122,Madhumeh v Uccha Raktdab Dur Theva,4122,Dhiren Gala,Madhumeh v Uccha Raktdab Dur Theva,75,Navneet Publication,163,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4123,Madhumeh v Uccha Raktdab Dur Theva,4123,Dhiren Gala,Madhumeh v Uccha Raktdab Dur Theva,75,Navneet Publication,163,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4124,Madhumeh v Uccha Raktdab Dur Theva,4124,Dhiren Gala,Madhumeh v Uccha Raktdab Dur Theva,75,Navneet Publication,163,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4125,Madhumeh v Uccha Raktdab Dur Theva,4125,Dhiren Gala,Madhumeh v Uccha Raktdab Dur Theva,75,Navneet Publication,163,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4126,Madhumeh v Uccha Raktdab Dur Theva,4126,Dhiren Gala,Madhumeh v Uccha Raktdab Dur Theva,75,Navneet Publication,163,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4127,Netraraksha ani drushtidosh nivarana,4127,Dhiren Gala,Netraraksha ani drushtidosh nivarana,50,Navneet Publication,136,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,marathi,
4128,Netraraksha ani drushtidosh nivarana,4128,Dhiren Gala,Netraraksha ani drushtidosh nivarana,50,Navneet Publication,136,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,marathi,
4129,Netraraksha ani drushtidosh nivarana,4129,Dhiren Gala,Netraraksha ani drushtidosh nivarana,50,Navneet Publication,136,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,marathi,
4130,Netraraksha ani drushtidosh nivarana,4130,Dhiren Gala,Netraraksha ani drushtidosh nivarana,50,Navneet Publication,136,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,marathi,
4131,Netraraksha ani drushtidosh nivarana,4131,Dhiren Gala,Netraraksha ani drushtidosh nivarana,50,Navneet Publication,136,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Shalakyatantra,marathi,
4132,Nirogi rahnyachi gurukilli,4132,Dhiren Gala,Nirogi rahnyachi gurukilli,40,Navneet Publication,96,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4133,Nirogi rahnyachi gurukilli,4133,Dhiren Gala,Nirogi rahnyachi gurukilli,40,Navneet Publication,96,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4134,Nirogi rahnyachi gurukilli,4134,Dhiren Gala,Nirogi rahnyachi gurukilli,40,Navneet Publication,96,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4135,Nirogi rahnyachi gurukilli,4135,Dhiren Gala,Nirogi rahnyachi gurukilli,40,Navneet Publication,96,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4136,Nirogi rahnyachi gurukilli,4136,Dhiren Gala,Nirogi rahnyachi gurukilli,40,Navneet Publication,96,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4137,Nisargopchar paddhati,4137,Dhiren Gala,Nisargopchar paddhati,55,Navneet Publication,141,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Swasthrutta,marathi,
4138,Nisargopchar paddhati,4138,Dhiren Gala,Nisargopchar paddhati,55,Navneet Publication,141,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Swasthrutta,marathi,
4139,Nisargopchar paddhati,4139,Dhiren Gala,Nisargopchar paddhati,55,Navneet Publication,141,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Swasthrutta,marathi,
4140,Nisargopchar paddhati,4140,Dhiren Gala,Nisargopchar paddhati,55,Navneet Publication,141,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Swasthrutta,marathi,
4141,Nisargopchar paddhati,4141,Dhiren Gala,Nisargopchar paddhati,55,Navneet Publication,141,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,Swasthrutta,marathi,
4142,Pathdukhi tula ram ram!,4142,Dhiren Gala,Pathdukhi tula ram ram!,50,Navneet Publication,126,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4143,Pathdukhi tula ram ram!,4143,Dhiren Gala,Pathdukhi tula ram ram!,50,Navneet Publication,126,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4144,Pathdukhi tula ram ram!,4144,Dhiren Gala,Pathdukhi tula ram ram!,50,Navneet Publication,126,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4145,Pathdukhi tula ram ram!,4145,Dhiren Gala,Pathdukhi tula ram ram!,50,Navneet Publication,126,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4146,Pathdukhi tula ram ram!,4146,Dhiren Gala,Pathdukhi tula ram ram!,50,Navneet Publication,126,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4147,Rasahar kara nirogi raha !,4147,Dhiren Gala,Rasahar kara nirogi raha !,65,Navneet Publication,152,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4148,Rasahar kara nirogi raha !,4148,Dhiren Gala,Rasahar kara nirogi raha !,65,Navneet Publication,152,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4149,Rasahar kara nirogi raha !,4149,Dhiren Gala,Rasahar kara nirogi raha !,65,Navneet Publication,152,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4150,Rasahar kara nirogi raha !,4150,Dhiren Gala,Rasahar kara nirogi raha !,65,Navneet Publication,152,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4151,Rasahar kara nirogi raha !,4151,Dhiren Gala,Rasahar kara nirogi raha !,65,Navneet Publication,152,Nagpur,CR2884,1/22/2013,21,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,marathi,
4152,Sartha vagbhat,4152,Ganesh Garde,Sartha vagbhat,300,Profishant publication,564,Nagpur,CR2884,1/22/2013,33,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4153,Sartha vagbhat,4153,Ganesh Garde,Sartha vagbhat,300,Profishant publication,564,Nagpur,CR2884,1/22/2013,33,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4154,Sartha vagbhat,4154,Ganesh Garde,Sartha vagbhat,300,Profishant publication,564,Nagpur,CR2884,1/22/2013,33,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4155,Sartha vagbhat,4155,Ganesh Garde,Sartha vagbhat,300,Profishant publication,564,Nagpur,CR2884,1/22/2013,33,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4156,Sartha vagbhat,4156,Ganesh Garde,Sartha vagbhat,300,Profishant publication,564,Nagpur,CR2884,1/22/2013,33,CR2884,1/22/2013,STUDENT,Available,samhita sidhant ,marathi,
4157,Essential pediatrics,4157,O.P.Ghai,Essential pediatrics,750,CBS Publication,768,Nagpur,CR2884,1/22/2013,6,CR2884,1/22/2013,STUDENT,Available,Kaumarbhritya,English,
4158,Chikitsa Pradip,4158,Bhaskar Gokhale,Chikitsa Pradip,75,Vaidya mitra prakashan,152,Nagpur,CR2884,1/22/2013,5,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,Marathi,
4159,Chikitsa Pradip,4159,Bhaskar Gokhale,Chikitsa Pradip,75,Vaidya mitra prakashan,152,Nagpur,CR2884,1/22/2013,5,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,Marathi,
4160,Chikitsa Pradip,4160,Bhaskar Gokhale,Chikitsa Pradip,75,Vaidya mitra prakashan,152,Nagpur,CR2884,1/22/2013,5,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,Marathi,
4161,Chikitsa Pradip,4161,Bhaskar Gokhale,Chikitsa Pradip,75,Vaidya mitra prakashan,152,Nagpur,CR2884,1/22/2013,5,CR2884,1/22/2013,STUDENT,Available,kayachikitsa,Marathi,
